"","Notes","state","State.Code","Year","Year.Code","Single.Year.Ages","Single.Year.Ages.Code","Deaths","Population","Crude.Rate"
"16689","","Michigan",26,2016,2016,"22 years",22,134,142782,"93.8"
"16690","","Michigan",26,2016,2016,"23 years",23,153,143694,"106.5"
"16691","","Michigan",26,2016,2016,"24 years",24,156,142578,"109.4"
"16692","","Michigan",26,2016,2016,"25 years",25,185,144929,"127.6"
"16693","","Michigan",26,2016,2016,"26 years",26,180,142250,"126.5"
"16694","","Michigan",26,2016,2016,"27 years",27,195,128448,"151.8"
"16695","","Michigan",26,2016,2016,"28 years",28,178,123873,"143.7"
"16696","","Michigan",26,2016,2016,"29 years",29,184,119051,"154.6"
"16697","","Michigan",26,2016,2016,"30 years",30,183,120075,"152.4"
"16698","","Michigan",26,2017,2017,"21 years",21,115,139402,"82.5"
"16699","","Michigan",26,2017,2017,"22 years",22,133,142714,"93.2"
"16700","","Michigan",26,2017,2017,"23 years",23,175,143850,"121.7"
"16701","","Michigan",26,2017,2017,"24 years",24,146,141039,"103.5"
"16702","","Michigan",26,2017,2017,"25 years",25,175,141342,"123.8"
"16703","","Michigan",26,2017,2017,"26 years",26,203,144429,"140.6"
"16704","","Michigan",26,2017,2017,"27 years",27,210,139887,"150.1"
"16705","","Michigan",26,2017,2017,"28 years",28,183,127939,"143.0"
"16706","","Michigan",26,2017,2017,"29 years",29,213,122490,"173.9"
"16707","","Michigan",26,2017,2017,"30 years",30,213,117808,"180.8"
"16708","","Minnesota",27,1999,1999,"21 years",21,39,63952,"61.0"
"16709","","Minnesota",27,1999,1999,"22 years",22,45,61220,"73.5"
"16710","","Minnesota",27,1999,1999,"23 years",23,37,59163,"62.5"
"16711","","Minnesota",27,1999,1999,"24 years",24,37,61110,"60.5"
"16712","","Minnesota",27,1999,1999,"25 years",25,28,59698,"46.9"
"16713","","Minnesota",27,1999,1999,"26 years",26,45,59143,"76.1"
"16714","","Minnesota",27,1999,1999,"27 years",27,25,63020,"39.7"
"16715","","Minnesota",27,1999,1999,"28 years",28,48,68480,"70.1"
"16716","","Minnesota",27,1999,1999,"29 years",29,40,70288,"56.9"
"16717","","Minnesota",27,1999,1999,"30 years",30,46,70125,"65.6"
"16718","","Minnesota",27,2000,2000,"21 years",21,58,65906,"88.0"
"16719","","Minnesota",27,2000,2000,"22 years",22,51,63138,"80.8"
"16720","","Minnesota",27,2000,2000,"23 years",23,57,61483,"92.7"
"16721","","Minnesota",27,2000,2000,"24 years",24,37,61622,"60.0"
"16722","","Minnesota",27,2000,2000,"25 years",25,40,62192,"64.3"
"16723","","Minnesota",27,2000,2000,"26 years",26,37,59121,"62.6"
"16724","","Minnesota",27,2000,2000,"27 years",27,47,61222,"76.8"
"16725","","Minnesota",27,2000,2000,"28 years",28,55,65493,"84.0"
"16726","","Minnesota",27,2000,2000,"29 years",29,55,71798,"76.6"
"16727","","Minnesota",27,2000,2000,"30 years",30,36,72325,"49.8"
"16728","","Minnesota",27,2001,2001,"21 years",21,59,70330,"83.9"
"16729","","Minnesota",27,2001,2001,"22 years",22,52,66713,"77.9"
"16730","","Minnesota",27,2001,2001,"23 years",23,41,62565,"65.5"
"16731","","Minnesota",27,2001,2001,"24 years",24,47,63044,"74.6"
"16732","","Minnesota",27,2001,2001,"25 years",25,40,62564,"63.9"
"16733","","Minnesota",27,2001,2001,"26 years",26,44,62777,"70.1"
"16734","","Minnesota",27,2001,2001,"27 years",27,41,60190,"68.1"
"16735","","Minnesota",27,2001,2001,"28 years",28,41,60762,"67.5"
"16736","","Minnesota",27,2001,2001,"29 years",29,49,65395,"74.9"
"16737","","Minnesota",27,2001,2001,"30 years",30,52,71945,"72.3"
"16738","","Minnesota",27,2002,2002,"21 years",21,63,70565,"89.3"
"16739","","Minnesota",27,2002,2002,"22 years",22,54,70319,"76.8"
"16740","","Minnesota",27,2002,2002,"23 years",23,42,66097,"63.5"
"16741","","Minnesota",27,2002,2002,"24 years",24,52,62987,"82.6"
"16742","","Minnesota",27,2002,2002,"25 years",25,46,63709,"72.2"
"16743","","Minnesota",27,2002,2002,"26 years",26,40,63021,"63.5"
"16744","","Minnesota",27,2002,2002,"27 years",27,36,63147,"57.0"
"16745","","Minnesota",27,2002,2002,"28 years",28,57,60183,"94.7"
"16746","","Minnesota",27,2002,2002,"29 years",29,56,61724,"90.7"
"16747","","Minnesota",27,2002,2002,"30 years",30,57,65955,"86.4"
"16748","","Minnesota",27,2003,2003,"21 years",21,73,75740,"96.4"
"16749","","Minnesota",27,2003,2003,"22 years",22,55,70577,"77.9"
"16750","","Minnesota",27,2003,2003,"23 years",23,48,69243,"69.3"
"16751","","Minnesota",27,2003,2003,"24 years",24,62,66501,"93.2"
"16752","","Minnesota",27,2003,2003,"25 years",25,33,63802,"51.7"
"16753","","Minnesota",27,2003,2003,"26 years",26,44,63800,"69.0"
"16754","","Minnesota",27,2003,2003,"27 years",27,45,63369,"71.0"
"16755","","Minnesota",27,2003,2003,"28 years",28,45,62997,"71.4"
"16756","","Minnesota",27,2003,2003,"29 years",29,39,61275,"63.6"
"16757","","Minnesota",27,2003,2003,"30 years",30,50,62402,"80.1"
"16758","","Minnesota",27,2004,2004,"21 years",21,54,73631,"73.3"
"16759","","Minnesota",27,2004,2004,"22 years",22,44,75755,"58.1"
"16760","","Minnesota",27,2004,2004,"23 years",23,48,69350,"69.2"
"16761","","Minnesota",27,2004,2004,"24 years",24,35,69320,"50.5"
"16762","","Minnesota",27,2004,2004,"25 years",25,44,67537,"65.1"
"16763","","Minnesota",27,2004,2004,"26 years",26,48,63787,"75.3"
"16764","","Minnesota",27,2004,2004,"27 years",27,38,64147,"59.2"
"16765","","Minnesota",27,2004,2004,"28 years",28,48,63007,"76.2"
"16766","","Minnesota",27,2004,2004,"29 years",29,40,64566,"62.0"
"16767","","Minnesota",27,2004,2004,"30 years",30,39,61880,"63.0"
"16768","","Minnesota",27,2005,2005,"21 years",21,49,72262,"67.8"
"16769","","Minnesota",27,2005,2005,"22 years",22,49,73579,"66.6"
"16770","","Minnesota",27,2005,2005,"23 years",23,59,75452,"78.2"
"16771","","Minnesota",27,2005,2005,"24 years",24,47,69796,"67.3"
"16772","","Minnesota",27,2005,2005,"25 years",25,51,70527,"72.3"
"16773","","Minnesota",27,2005,2005,"26 years",26,42,67636,"62.1"
"16774","","Minnesota",27,2005,2005,"27 years",27,54,64052,"84.3"
"16775","","Minnesota",27,2005,2005,"28 years",28,50,63620,"78.6"
"16776","","Minnesota",27,2005,2005,"29 years",29,28,64981,"43.1"
"16777","","Minnesota",27,2005,2005,"30 years",30,49,65513,"74.8"
"16778","","Minnesota",27,2006,2006,"21 years",21,55,74366,"74.0"
"16779","","Minnesota",27,2006,2006,"22 years",22,46,72294,"63.6"
"16780","","Minnesota",27,2006,2006,"23 years",23,46,72796,"63.2"
"16781","","Minnesota",27,2006,2006,"24 years",24,59,76248,"77.4"
"16782","","Minnesota",27,2006,2006,"25 years",25,55,71255,"77.2"
"16783","","Minnesota",27,2006,2006,"26 years",26,49,70862,"69.1"
"16784","","Minnesota",27,2006,2006,"27 years",27,60,68266,"87.9"
"16785","","Minnesota",27,2006,2006,"28 years",28,49,63852,"76.7"
"16786","","Minnesota",27,2006,2006,"29 years",29,40,65981,"60.6"
"16787","","Minnesota",27,2006,2006,"30 years",30,53,66183,"80.1"
"16788","","Minnesota",27,2007,2007,"21 years",21,59,72722,"81.1"
"16789","","Minnesota",27,2007,2007,"22 years",22,52,74261,"70.0"
"16790","","Minnesota",27,2007,2007,"23 years",23,58,71793,"80.8"
"16791","","Minnesota",27,2007,2007,"24 years",24,57,73176,"77.9"
"16792","","Minnesota",27,2007,2007,"25 years",25,41,78149,"52.5"
"16793","","Minnesota",27,2007,2007,"26 years",26,42,71599,"58.7"
"16794","","Minnesota",27,2007,2007,"27 years",27,47,71435,"65.8"
"16795","","Minnesota",27,2007,2007,"28 years",28,46,67811,"67.8"
"16796","","Minnesota",27,2007,2007,"29 years",29,42,66729,"62.9"
"16797","","Minnesota",27,2007,2007,"30 years",30,41,67130,"61.1"
"16798","","Minnesota",27,2008,2008,"21 years",21,53,70956,"74.7"
"16799","","Minnesota",27,2008,2008,"22 years",22,43,72593,"59.2"
"16800","","Minnesota",27,2008,2008,"23 years",23,53,73850,"71.8"
"16801","","Minnesota",27,2008,2008,"24 years",24,44,71909,"61.2"
"16802","","Minnesota",27,2008,2008,"25 years",25,54,74246,"72.7"
"16803","","Minnesota",27,2008,2008,"26 years",26,48,78447,"61.2"
"16804","","Minnesota",27,2008,2008,"27 years",27,45,71953,"62.5"
"16805","","Minnesota",27,2008,2008,"28 years",28,51,70495,"72.3"
"16806","","Minnesota",27,2008,2008,"29 years",29,58,71192,"81.5"
"16807","","Minnesota",27,2008,2008,"30 years",30,42,67972,"61.8"
"16808","","Minnesota",27,2009,2009,"21 years",21,36,71128,"50.6"
"16809","","Minnesota",27,2009,2009,"22 years",22,38,70434,"54.0"
"16810","","Minnesota",27,2009,2009,"23 years",23,45,71632,"62.8"
"16811","","Minnesota",27,2009,2009,"24 years",24,65,73697,"88.2"
"16812","","Minnesota",27,2009,2009,"25 years",25,36,73057,"49.3"
"16813","","Minnesota",27,2009,2009,"26 years",26,40,73964,"54.1"
"16814","","Minnesota",27,2009,2009,"27 years",27,42,78690,"53.4"
"16815","","Minnesota",27,2009,2009,"28 years",28,48,70886,"67.7"
"16816","","Minnesota",27,2009,2009,"29 years",29,50,74056,"67.5"
"16817","","Minnesota",27,2009,2009,"30 years",30,51,72640,"70.2"
"16818","","Minnesota",27,2010,2010,"21 years",21,46,70594,"65.2"
"16819","","Minnesota",27,2010,2010,"22 years",22,52,70557,"73.7"
"16820","","Minnesota",27,2010,2010,"23 years",23,42,69658,"60.3"
"16821","","Minnesota",27,2010,2010,"24 years",24,49,72110,"68.0"
"16822","","Minnesota",27,2010,2010,"25 years",25,37,74205,"49.9"
"16823","","Minnesota",27,2010,2010,"26 years",26,67,72939,"91.9"
"16824","","Minnesota",27,2010,2010,"27 years",27,45,74973,"60.0"
"16825","","Minnesota",27,2010,2010,"28 years",28,57,75327,"75.7"
"16826","","Minnesota",27,2010,2010,"29 years",29,54,75242,"71.8"
"16827","","Minnesota",27,2010,2010,"30 years",30,48,75008,"64.0"
"16828","","Minnesota",27,2011,2011,"21 years",21,38,72911,"52.1"
"16829","","Minnesota",27,2011,2011,"22 years",22,52,70578,"73.7"
"16830","","Minnesota",27,2011,2011,"23 years",23,57,69129,"82.5"
"16831","","Minnesota",27,2011,2011,"24 years",24,48,70154,"68.4"
"16832","","Minnesota",27,2011,2011,"25 years",25,57,72723,"78.4"
"16833","","Minnesota",27,2011,2011,"26 years",26,51,75353,"67.7"
"16834","","Minnesota",27,2011,2011,"27 years",27,49,73241,"66.9"
"16835","","Minnesota",27,2011,2011,"28 years",28,47,75228,"62.5"
"16836","","Minnesota",27,2011,2011,"29 years",29,44,76480,"57.5"
"16837","","Minnesota",27,2011,2011,"30 years",30,49,75392,"65.0"
"16838","","Minnesota",27,2012,2012,"21 years",21,41,70565,"58.1"
"16839","","Minnesota",27,2012,2012,"22 years",22,59,72451,"81.4"
"16840","","Minnesota",27,2012,2012,"23 years",23,46,68845,"66.8"
"16841","","Minnesota",27,2012,2012,"24 years",24,50,69897,"71.5"
"16842","","Minnesota",27,2012,2012,"25 years",25,49,70851,"69.2"
"16843","","Minnesota",27,2012,2012,"26 years",26,43,73164,"58.8"
"16844","","Minnesota",27,2012,2012,"27 years",27,54,75760,"71.3"
"16845","","Minnesota",27,2012,2012,"28 years",28,40,73721,"54.3"
"16846","","Minnesota",27,2012,2012,"29 years",29,58,75701,"76.6"
"16847","","Minnesota",27,2012,2012,"30 years",30,55,76616,"71.8"
"16848","","Minnesota",27,2013,2013,"21 years",21,31,75196,"41.2"
"16849","","Minnesota",27,2013,2013,"22 years",22,46,72065,"63.8"
"16850","","Minnesota",27,2013,2013,"23 years",23,61,70320,"86.7"
"16851","","Minnesota",27,2013,2013,"24 years",24,65,69620,"93.4"
"16852","","Minnesota",27,2013,2013,"25 years",25,33,70470,"46.8"
"16853","","Minnesota",27,2013,2013,"26 years",26,63,71543,"88.1"
"16854","","Minnesota",27,2013,2013,"27 years",27,65,73602,"88.3"
"16855","","Minnesota",27,2013,2013,"28 years",28,62,76021,"81.6"
"16856","","Minnesota",27,2013,2013,"29 years",29,51,74183,"68.7"
"16857","","Minnesota",27,2013,2013,"30 years",30,64,76054,"84.2"
"16858","","Minnesota",27,2014,2014,"21 years",21,55,73897,"74.4"
"16859","","Minnesota",27,2014,2014,"22 years",22,47,75558,"62.2"
"16860","","Minnesota",27,2014,2014,"23 years",23,55,70483,"78.0"
"16861","","Minnesota",27,2014,2014,"24 years",24,43,70992,"60.6"
"16862","","Minnesota",27,2014,2014,"25 years",25,53,70616,"75.1"
"16863","","Minnesota",27,2014,2014,"26 years",26,40,71560,"55.9"
"16864","","Minnesota",27,2014,2014,"27 years",27,42,72423,"58.0"
"16865","","Minnesota",27,2014,2014,"28 years",28,55,74557,"73.8"
"16866","","Minnesota",27,2014,2014,"29 years",29,63,76911,"81.9"
"16867","","Minnesota",27,2014,2014,"30 years",30,52,74640,"69.7"
"16868","","Minnesota",27,2015,2015,"21 years",21,42,73314,"57.3"
"16869","","Minnesota",27,2015,2015,"22 years",22,47,74011,"63.5"
"16870","","Minnesota",27,2015,2015,"23 years",23,68,74239,"91.6"
"16871","","Minnesota",27,2015,2015,"24 years",24,58,71111,"81.6"
"16872","","Minnesota",27,2015,2015,"25 years",25,48,71538,"67.1"
"16873","","Minnesota",27,2015,2015,"26 years",26,51,71163,"71.7"
"16874","","Minnesota",27,2015,2015,"27 years",27,48,72251,"66.4"
"16875","","Minnesota",27,2015,2015,"28 years",28,62,73177,"84.7"
"16876","","Minnesota",27,2015,2015,"29 years",29,68,75347,"90.2"
"16877","","Minnesota",27,2015,2015,"30 years",30,72,77344,"93.1"
"16878","","Minnesota",27,2016,2016,"21 years",21,49,72442,"67.6"
"16879","","Minnesota",27,2016,2016,"22 years",22,51,74052,"68.9"
"16880","","Minnesota",27,2016,2016,"23 years",23,68,73461,"92.6"
"16881","","Minnesota",27,2016,2016,"24 years",24,55,75935,"72.4"
"16882","","Minnesota",27,2016,2016,"25 years",25,56,72530,"77.2"
"16883","","Minnesota",27,2016,2016,"26 years",26,69,73440,"94.0"
"16884","","Minnesota",27,2016,2016,"27 years",27,61,72349,"84.3"
"16885","","Minnesota",27,2016,2016,"28 years",28,66,73200,"90.2"
"16886","","Minnesota",27,2016,2016,"29 years",29,62,73834,"84.0"
"16887","","Minnesota",27,2016,2016,"30 years",30,62,75649,"82.0"
"16888","","Minnesota",27,2017,2017,"21 years",21,43,71762,"59.9"
"16889","","Minnesota",27,2017,2017,"22 years",22,55,73370,"75.0"
"16890","","Minnesota",27,2017,2017,"23 years",23,47,73228,"64.2"
"16891","","Minnesota",27,2017,2017,"24 years",24,61,74554,"81.8"
"16892","","Minnesota",27,2017,2017,"25 years",25,72,75978,"94.8"
"16893","","Minnesota",27,2017,2017,"26 years",26,69,73520,"93.9"
"16894","","Minnesota",27,2017,2017,"27 years",27,69,74724,"92.3"
"16895","","Minnesota",27,2017,2017,"28 years",28,62,73876,"83.9"
"16896","","Minnesota",27,2017,2017,"29 years",29,68,73819,"92.1"
"16897","","Minnesota",27,2017,2017,"30 years",30,60,75258,"79.7"
"16898","","Mississippi",28,1999,1999,"21 years",21,54,44015,"122.7"
"16899","","Mississippi",28,1999,1999,"22 years",22,63,42063,"149.8"
"16900","","Mississippi",28,1999,1999,"23 years",23,58,39453,"147.0"
"16901","","Mississippi",28,1999,1999,"24 years",24,49,38722,"126.5"
"16902","","Mississippi",28,1999,1999,"25 years",25,52,38122,"136.4"
"16903","","Mississippi",28,1999,1999,"26 years",26,51,37529,"135.9"
"16904","","Mississippi",28,1999,1999,"27 years",27,53,41043,"129.1"
"16905","","Mississippi",28,1999,1999,"28 years",28,70,40741,"171.8"
"16906","","Mississippi",28,1999,1999,"29 years",29,66,38741,"170.4"
"16907","","Mississippi",28,1999,1999,"30 years",30,69,37712,"183.0"
"16908","","Mississippi",28,2000,2000,"21 years",21,63,44153,"142.7"
"16909","","Mississippi",28,2000,2000,"22 years",22,68,42533,"159.9"
"16910","","Mississippi",28,2000,2000,"23 years",23,48,39982,"120.1"
"16911","","Mississippi",28,2000,2000,"24 years",24,49,38280,"128.0"
"16912","","Mississippi",28,2000,2000,"25 years",25,67,38115,"175.8"
"16913","","Mississippi",28,2000,2000,"26 years",26,54,36514,"147.9"
"16914","","Mississippi",28,2000,2000,"27 years",27,68,38225,"177.9"
"16915","","Mississippi",28,2000,2000,"28 years",28,71,39252,"180.9"
"16916","","Mississippi",28,2000,2000,"29 years",29,68,40420,"168.2"
"16917","","Mississippi",28,2000,2000,"30 years",30,67,39617,"169.1"
"16918","","Mississippi",28,2001,2001,"21 years",21,67,48235,"138.9"
"16919","","Mississippi",28,2001,2001,"22 years",22,59,43829,"134.6"
"16920","","Mississippi",28,2001,2001,"23 years",23,59,40741,"144.8"
"16921","","Mississippi",28,2001,2001,"24 years",24,71,38877,"182.6"
"16922","","Mississippi",28,2001,2001,"25 years",25,57,36421,"156.5"
"16923","","Mississippi",28,2001,2001,"26 years",26,49,37177,"131.8"
"16924","","Mississippi",28,2001,2001,"27 years",27,42,35942,"116.9"
"16925","","Mississippi",28,2001,2001,"28 years",28,67,37037,"180.9"
"16926","","Mississippi",28,2001,2001,"29 years",29,72,38101,"189.0"
"16927","","Mississippi",28,2001,2001,"30 years",30,69,39482,"174.8"
"16928","","Mississippi",28,2002,2002,"21 years",21,56,48536,"115.4"
"16929","","Mississippi",28,2002,2002,"22 years",22,71,46972,"151.2"
"16930","","Mississippi",28,2002,2002,"23 years",23,59,42206,"139.8"
"16931","","Mississippi",28,2002,2002,"24 years",24,48,39000,"123.1"
"16932","","Mississippi",28,2002,2002,"25 years",25,63,37379,"168.5"
"16933","","Mississippi",28,2002,2002,"26 years",26,44,35447,"124.1"
"16934","","Mississippi",28,2002,2002,"27 years",27,58,36603,"158.5"
"16935","","Mississippi",28,2002,2002,"28 years",28,56,35362,"158.4"
"16936","","Mississippi",28,2002,2002,"29 years",29,63,36407,"173.0"
"16937","","Mississippi",28,2002,2002,"30 years",30,70,37968,"184.4"
"16938","","Mississippi",28,2003,2003,"21 years",21,52,47049,"110.5"
"16939","","Mississippi",28,2003,2003,"22 years",22,55,47267,"116.4"
"16940","","Mississippi",28,2003,2003,"23 years",23,79,45366,"174.1"
"16941","","Mississippi",28,2003,2003,"24 years",24,51,40360,"126.4"
"16942","","Mississippi",28,2003,2003,"25 years",25,48,37650,"127.5"
"16943","","Mississippi",28,2003,2003,"26 years",26,62,36380,"170.4"
"16944","","Mississippi",28,2003,2003,"27 years",27,51,34912,"146.1"
"16945","","Mississippi",28,2003,2003,"28 years",28,60,36190,"165.8"
"16946","","Mississippi",28,2003,2003,"29 years",29,65,34898,"186.3"
"16947","","Mississippi",28,2003,2003,"30 years",30,56,36570,"153.1"
"16948","","Mississippi",28,2004,2004,"21 years",21,60,46110,"130.1"
"16949","","Mississippi",28,2004,2004,"22 years",22,43,45640,"94.2"
"16950","","Mississippi",28,2004,2004,"23 years",23,71,46025,"154.3"
"16951","","Mississippi",28,2004,2004,"24 years",24,64,43577,"146.9"
"16952","","Mississippi",28,2004,2004,"25 years",25,60,39622,"151.4"
"16953","","Mississippi",28,2004,2004,"26 years",26,57,37001,"154.0"
"16954","","Mississippi",28,2004,2004,"27 years",27,59,36357,"162.3"
"16955","","Mississippi",28,2004,2004,"28 years",28,68,34733,"195.8"
"16956","","Mississippi",28,2004,2004,"29 years",29,59,35759,"165.0"
"16957","","Mississippi",28,2004,2004,"30 years",30,59,35172,"167.7"
"16958","","Mississippi",28,2005,2005,"21 years",21,69,44620,"154.6"
"16959","","Mississippi",28,2005,2005,"22 years",22,63,44551,"141.4"
"16960","","Mississippi",28,2005,2005,"23 years",23,54,44346,"121.8"
"16961","","Mississippi",28,2005,2005,"24 years",24,55,44190,"124.5"
"16962","","Mississippi",28,2005,2005,"25 years",25,63,42785,"147.2"
"16963","","Mississippi",28,2005,2005,"26 years",26,55,38745,"142.0"
"16964","","Mississippi",28,2005,2005,"27 years",27,39,36713,"106.2"
